0,1,2
79.0,198.0,1.0
69.0,194.0,1.0
76.0,197.0,1.0
84.0,192.0,1.0
73.0,198.0,1.0
81.0,197.0,1.0
61.0,194.0,1.0
79.0,196.0,1.0
66.0,192.0,1.0
84.0,193.0,1.0
99.0,200.0,1.0
91.0,190.0,1.0
72.0,191.0,1.0
94.0,193.0,1.0
86.0,198.0,1.0
62.0,192.0,1.0
96.0,192.0,1.0
72.0,198.0,1.0
69.0,190.0,1.0
77.0,193.0,1.0
68.0,197.0,1.0
63.0,195.0,1.0
63.0,198.0,1.0
97.0,193.0,1.0
93.0,190.0,1.0
79.0,191.0,1.0
64.0,196.0,1.0
67.0,200.0,1.0
76.0,198.0,1.0
91.0,198.0,1.0
72.0,200.0,1.0
96.0,192.0,1.0
90.0,190.0,1.0
87.0,191.0,1.0
81.0,198.0,1.0
94.0,192.0,1.0
96.0,192.0,1.0
62.0,194.0,1.0
99.0,194.0,1.0
73.0,193.0,1.0
67.0,196.0,1.0
89.0,196.0,1.0
63.0,196.0,1.0
80.0,200.0,1.0
67.0,194.0,1.0
72.0,200.0,1.0
71.0,199.0,1.0
81.0,192.0,1.0
66.0,200.0,1.0
90.0,200.0,1.0
70.0,193.0,1.0
64.0,199.0,1.0
93.0,197.0,1.0
69.0,195.0,1.0
61.0,191.0,1.0
95.0,196.0,1.0
63.0,192.0,1.0
81.0,197.0,1.0
93.0,190.0,1.0
94.0,200.0,1.0
69.0,194.0,1.0
73.0,198.0,1.0
76.0,198.0,1.0
74.0,190.0,1.0
88.0,198.0,1.0
82.0,197.0,1.0
73.0,191.0,1.0
97.0,197.0,1.0
86.0,190.0,1.0
91.0,195.0,1.0
69.0,195.0,1.0
92.0,190.0,1.0
91.0,191.0,1.0
79.0,191.0,1.0
60.0,198.0,1.0
63.0,199.0,1.0
94.0,199.0,1.0
95.0,192.0,1.0
95.0,198.0,1.0
100.0,191.0,1.0
95.0,200.0,1.0
93.0,198.0,1.0
67.0,192.0,1.0
67.0,193.0,1.0
61.0,199.0,1.0
65.0,200.0,1.0
65.0,192.0,1.0
67.0,195.0,1.0
68.0,190.0,1.0
93.0,192.0,1.0
73.0,193.0,1.0
60.0,193.0,1.0
77.0,192.0,1.0
76.0,199.0,1.0
92.0,200.0,1.0
76.0,199.0,1.0
89.0,191.0,1.0
70.0,191.0,1.0
60.0,195.0,1.0
75.0,196.0,1.0
98.0,192.0,1.0
89.0,195.0,1.0
92.0,196.0,1.0
62.0,190.0,1.0
99.0,195.0,1.0
62.0,200.0,1.0
86.0,198.0,1.0
94.0,197.0,1.0
86.0,194.0,1.0
83.0,197.0,1.0
100.0,199.0,1.0
99.0,193.0,1.0
89.0,195.0,1.0
97.0,193.0,1.0
70.0,200.0,1.0
91.0,192.0,1.0
86.0,197.0,1.0
84.0,197.0,1.0
88.0,194.0,1.0
96.0,191.0,1.0
86.0,197.0,1.0
72.0,197.0,1.0
68.0,192.0,1.0
83.0,194.0,1.0
63.0,191.0,1.0
73.0,197.0,1.0
70.0,198.0,1.0
99.0,199.0,1.0
76.0,199.0,1.0
78.0,198.0,1.0
85.0,191.0,1.0
91.0,190.0,1.0
66.0,191.0,1.0
95.0,196.0,1.0
71.0,197.0,1.0
91.0,194.0,1.0
62.0,198.0,1.0
66.0,191.0,1.0
98.0,194.0,1.0
88.0,190.0,1.0
71.0,191.0,1.0
85.0,196.0,1.0
74.0,197.0,1.0
76.0,200.0,1.0
69.0,192.0,1.0
60.0,190.0,1.0
77.0,197.0,1.0
83.0,200.0,1.0
94.0,191.0,1.0
65.0,192.0,1.0
67.0,197.0,1.0
74.0,198.0,1.0
63.0,196.0,1.0
88.0,200.0,1.0
68.0,190.0,1.0
89.0,197.0,1.0
83.0,197.0,1.0
72.0,196.0,1.0
74.0,192.0,1.0
62.0,192.0,1.0
98.0,197.0,1.0
83.0,196.0,1.0
62.0,197.0,1.0
94.0,200.0,1.0
66.0,197.0,1.0
99.0,197.0,1.0
95.0,192.0,1.0
77.0,193.0,1.0
83.0,195.0,1.0
90.0,194.0,1.0
82.0,192.0,1.0
79.0,199.0,1.0
63.0,199.0,1.0
94.0,197.0,1.0
97.0,193.0,1.0
81.0,197.0,1.0
89.0,197.0,1.0
92.0,197.0,1.0
72.0,197.0,1.0
90.0,197.0,1.0
64.0,198.0,1.0
98.0,193.0,1.0
71.0,191.0,1.0
85.0,196.0,1.0
81.0,190.0,1.0
83.0,190.0,1.0
74.0,198.0,1.0
97.0,192.0,1.0
77.0,200.0,1.0
94.0,192.0,1.0
88.0,196.0,1.0
63.0,200.0,1.0
96.0,194.0,1.0
70.0,190.0,1.0
74.0,196.0,1.0
62.0,198.0,1.0
73.0,190.0,1.0
61.0,193.0,1.0
84.0,193.0,1.0
84.0,196.0,1.0
68.0,194.0,1.0
87.0,192.0,1.0
66.0,194.0,1.0
93.0,194.0,1.0
87.0,198.0,1.0
78.0,200.0,1.0
92.0,190.0,1.0
88.0,200.0,1.0
69.0,193.0,1.0
74.0,193.0,1.0
92.0,193.0,1.0
86.0,200.0,1.0
67.0,195.0,1.0
96.0,193.0,1.0
65.0,199.0,1.0
97.0,191.0,1.0
67.0,190.0,1.0
78.0,196.0,1.0
76.0,193.0,1.0
74.0,200.0,1.0
70.0,196.0,1.0
60.0,196.0,1.0
72.0,191.0,1.0
99.0,193.0,1.0
92.0,194.0,1.0
70.0,200.0,1.0
83.0,199.0,1.0
66.0,195.0,1.0
86.0,192.0,1.0
71.0,194.0,1.0
88.0,192.0,1.0
71.0,195.0,1.0
90.0,196.0,1.0
96.0,192.0,1.0
96.0,192.0,1.0
68.0,199.0,1.0
75.0,191.0,1.0
68.0,193.0,1.0
83.0,199.0,1.0
81.0,196.0,1.0
83.0,195.0,1.0
83.0,195.0,1.0
80.0,197.0,1.0
66.0,199.0,1.0
61.0,199.0,1.0
81.0,200.0,1.0
66.0,196.0,1.0
71.0,190.0,1.0
97.0,197.0,1.0
72.0,190.0,1.0
63.0,191.0,1.0
86.0,198.0,1.0
86.0,192.0,1.0
83.0,195.0,1.0
75.0,195.0,1.0
81.0,193.0,1.0
87.0,190.0,1.0
89.0,194.0,1.0
73.0,199.0,1.0
80.0,199.0,1.0
65.0,199.0,1.0
70.0,193.0,1.0
66.0,199.0,1.0
88.0,200.0,1.0
60.0,195.0,1.0
97.0,199.0,1.0
62.0,200.0,1.0
69.0,191.0,1.0
85.0,192.0,1.0
89.0,195.0,1.0
85.0,199.0,1.0
87.0,195.0,1.0
75.0,198.0,1.0
97.0,198.0,1.0
65.0,190.0,1.0
62.0,196.0,1.0
67.0,197.0,1.0
81.0,194.0,1.0
67.0,190.0,1.0
99.0,195.0,1.0
78.0,199.0,1.0
95.0,191.0,1.0
94.0,197.0,1.0
60.0,197.0,1.0
77.0,191.0,1.0
79.0,191.0,1.0
65.0,191.0,1.0
96.0,199.0,1.0
88.0,193.0,1.0
80.0,199.0,1.0
94.0,195.0,1.0
86.0,194.0,1.0
97.0,196.0,1.0
69.0,191.0,1.0
97.0,190.0,1.0
100.0,196.0,1.0
68.0,199.0,1.0
97.0,197.0,1.0
77.0,192.0,1.0
61.0,191.0,1.0
66.0,200.0,1.0
77.0,200.0,1.0
71.0,197.0,1.0
60.0,196.0,1.0
98.0,192.0,1.0
63.0,194.0,1.0
100.0,190.0,1.0
91.0,193.0,1.0
60.0,193.0,1.0
91.0,200.0,1.0
97.0,198.0,1.0
97.0,190.0,1.0
68.0,191.0,1.0
63.0,190.0,1.0
75.0,199.0,1.0
79.0,194.0,1.0
69.0,193.0,1.0
96.0,192.0,1.0
100.0,199.0,1.0
63.0,199.0,1.0
66.0,192.0,1.0
93.0,192.0,1.0
83.0,198.0,1.0
83.0,197.0,1.0
64.0,190.0,1.0
91.0,193.0,1.0
79.0,191.0,1.0
62.0,194.0,1.0
82.0,196.0,1.0
91.0,194.0,1.0
70.0,200.0,1.0
100.0,192.0,1.0
67.0,190.0,1.0
96.0,195.0,1.0
63.0,190.0,1.0
93.0,198.0,1.0
100.0,194.0,1.0
90.0,195.0,1.0
79.0,195.0,1.0
76.0,200.0,1.0
70.0,195.0,1.0
72.0,199.0,1.0
71.0,194.0,1.0
73.0,198.0,1.0
75.0,198.0,1.0
73.0,192.0,1.0
90.0,198.0,1.0
70.0,191.0,1.0
92.0,193.0,1.0
66.0,190.0,1.0
74.0,195.0,1.0
82.0,191.0,1.0
82.0,199.0,1.0
87.0,191.0,1.0
62.0,191.0,1.0
71.0,198.0,1.0
97.0,198.0,1.0
86.0,196.0,1.0
71.0,197.0,1.0
90.0,195.0,1.0
83.0,198.0,1.0
63.0,194.0,1.0
64.0,198.0,1.0
61.0,195.0,1.0
63.0,190.0,1.0
77.0,195.0,1.0
91.0,198.0,1.0
77.0,195.0,1.0
98.0,194.0,1.0
98.0,194.0,1.0
92.0,193.0,1.0
66.0,197.0,1.0
97.0,190.0,1.0
69.0,197.0,1.0
72.0,200.0,1.0
68.0,195.0,1.0
61.0,197.0,1.0
96.0,192.0,1.0
72.0,200.0,1.0
99.0,192.0,1.0
83.0,196.0,1.0
82.0,200.0,1.0
76.0,197.0,1.0
79.0,195.0,1.0
97.0,199.0,1.0
63.0,193.0,1.0
80.0,199.0,1.0
91.0,196.0,1.0
87.0,192.0,1.0
85.0,192.0,1.0
75.0,197.0,1.0
76.0,200.0,1.0
79.0,193.0,1.0
73.0,198.0,1.0
68.0,192.0,1.0
63.0,192.0,1.0
97.0,198.0,1.0
71.0,191.0,1.0
78.0,197.0,1.0
94.0,195.0,1.0
67.0,195.0,1.0
68.0,197.0,1.0
88.0,196.0,1.0
66.0,190.0,1.0
82.0,190.0,1.0
98.0,200.0,1.0
98.0,196.0,1.0
73.0,195.0,1.0
98.0,191.0,1.0
87.0,199.0,1.0
84.0,198.0,1.0
99.0,190.0,1.0
96.0,193.0,1.0
71.0,199.0,1.0
77.0,194.0,1.0
88.0,192.0,1.0
97.0,190.0,1.0
96.0,194.0,1.0
60.0,197.0,1.0
60.0,200.0,1.0
62.0,198.0,1.0
87.0,198.0,1.0
60.0,198.0,1.0
77.0,191.0,1.0
74.0,194.0,1.0
85.0,194.0,1.0
86.0,200.0,1.0
93.0,199.0,1.0
80.0,196.0,1.0
71.0,195.0,1.0
70.0,197.0,1.0
79.0,191.0,1.0
88.0,194.0,1.0
79.0,194.0,1.0
73.0,191.0,1.0
81.0,191.0,1.0
63.0,191.0,1.0
63.0,193.0,1.0
77.0,196.0,1.0
89.0,197.0,1.0
88.0,190.0,1.0
72.0,199.0,1.0
60.0,196.0,1.0
72.0,195.0,1.0
84.0,195.0,1.0
82.0,190.0,1.0
98.0,196.0,1.0
63.0,200.0,1.0
75.0,193.0,1.0
84.0,194.0,1.0
62.0,200.0,1.0
70.0,198.0,1.0
77.0,200.0,1.0
68.0,191.0,1.0
85.0,194.0,1.0
79.0,191.0,1.0
85.0,196.0,1.0
72.0,200.0,1.0
98.0,192.0,1.0
74.0,200.0,1.0
66.0,199.0,1.0
68.0,191.0,1.0
90.0,190.0,1.0
67.0,192.0,1.0
71.0,190.0,1.0
99.0,194.0,1.0
88.0,193.0,1.0
76.0,196.0,1.0
98.0,196.0,1.0
79.0,195.0,1.0
95.0,193.0,1.0
72.0,195.0,1.0
76.0,197.0,1.0
96.0,129.0,1.0
90.0,165.0,1.0
98.0,154.0,1.0
99.0,179.0,1.0
100.0,155.0,1.0
94.0,152.0,1.0
93.0,163.0,1.0
98.0,117.0,1.0
95.0,170.0,1.0
100.0,157.0,1.0
96.0,123.0,1.0
96.0,161.0,1.0
92.0,182.0,1.0
94.0,114.0,1.0
99.0,197.0,1.0
92.0,158.0,1.0
97.0,156.0,1.0
95.0,152.0,1.0
92.0,107.0,1.0
97.0,109.0,1.0
91.0,191.0,1.0
100.0,164.0,1.0
99.0,105.0,1.0
90.0,133.0,1.0
100.0,161.0,1.0
90.0,146.0,1.0
91.0,189.0,1.0
91.0,136.0,1.0
90.0,185.0,1.0
95.0,179.0,1.0
94.0,142.0,1.0
97.0,152.0,1.0
97.0,108.0,1.0
91.0,134.0,1.0
94.0,194.0,1.0
93.0,185.0,1.0
96.0,193.0,1.0
94.0,132.0,1.0
90.0,136.0,1.0
99.0,150.0,1.0
93.0,175.0,1.0
92.0,191.0,1.0
96.0,181.0,1.0
90.0,114.0,1.0
92.0,140.0,1.0
95.0,141.0,1.0
96.0,147.0,1.0
98.0,166.0,1.0
94.0,144.0,1.0
98.0,149.0,1.0
94.0,194.0,1.0
94.0,111.0,1.0
94.0,193.0,1.0
99.0,196.0,1.0
94.0,147.0,1.0
99.0,100.0,1.0
98.0,155.0,1.0
93.0,134.0,1.0
90.0,107.0,1.0
94.0,184.0,1.0
90.0,178.0,1.0
95.0,140.0,1.0
90.0,109.0,1.0
94.0,163.0,1.0
94.0,184.0,1.0
96.0,124.0,1.0
90.0,178.0,1.0
93.0,179.0,1.0
95.0,121.0,1.0
96.0,162.0,1.0
96.0,138.0,1.0
96.0,199.0,1.0
99.0,197.0,1.0
93.0,161.0,1.0
98.0,133.0,1.0
98.0,131.0,1.0
92.0,199.0,1.0
93.0,114.0,1.0
93.0,118.0,1.0
90.0,193.0,1.0
95.0,143.0,1.0
100.0,189.0,1.0
98.0,105.0,1.0
98.0,129.0,1.0
99.0,109.0,1.0
98.0,174.0,1.0
100.0,120.0,1.0
95.0,181.0,1.0
91.0,126.0,1.0
90.0,126.0,1.0
94.0,190.0,1.0
96.0,133.0,1.0
100.0,139.0,1.0
98.0,186.0,1.0
94.0,167.0,1.0
99.0,189.0,1.0
91.0,195.0,1.0
97.0,177.0,1.0
99.0,176.0,1.0
92.0,157.0,1.0
94.0,127.0,1.0
97.0,174.0,1.0
94.0,185.0,1.0
96.0,167.0,1.0
99.0,172.0,1.0
92.0,131.0,1.0
90.0,138.0,1.0
98.0,144.0,1.0
97.0,122.0,1.0
95.0,180.0,1.0
99.0,198.0,1.0
97.0,192.0,1.0
97.0,143.0,1.0
97.0,118.0,1.0
92.0,192.0,1.0
94.0,135.0,1.0
90.0,163.0,1.0
93.0,188.0,1.0
99.0,189.0,1.0
99.0,138.0,1.0
98.0,164.0,1.0
90.0,167.0,1.0
97.0,114.0,1.0
97.0,160.0,1.0
90.0,167.0,1.0
97.0,108.0,1.0
90.0,147.0,1.0
95.0,161.0,1.0
96.0,135.0,1.0
91.0,164.0,1.0
91.0,172.0,1.0
96.0,112.0,1.0
90.0,161.0,1.0
90.0,180.0,1.0
100.0,160.0,1.0
93.0,103.0,1.0
95.0,170.0,1.0
95.0,153.0,1.0
94.0,200.0,1.0
98.0,120.0,1.0
90.0,114.0,1.0
92.0,189.0,1.0
95.0,176.0,1.0
94.0,128.0,1.0
93.0,128.0,1.0
94.0,171.0,1.0
92.0,139.0,1.0
98.0,125.0,1.0
92.0,169.0,1.0
100.0,115.0,1.0
92.0,180.0,1.0
92.0,157.0,1.0
93.0,190.0,1.0
95.0,123.0,1.0
100.0,124.0,1.0
91.0,105.0,1.0
95.0,183.0,1.0
91.0,114.0,1.0
97.0,104.0,1.0
94.0,130.0,1.0
97.0,163.0,1.0
90.0,151.0,1.0
98.0,120.0,1.0
90.0,135.0,1.0
99.0,176.0,1.0
